word,citedby_predict
degradation,44.50651026671478
degraded,0.0
degree,0.0
dehydration,13.83283311601191
dehydrogenase,0.897273244085631
dehydrogenation,0.05205338820798311
del,5.018361374024839
delay,0.0
delayed,0.0
delirium,0.0
delivering,12.457681122015854
delivery,8.77613336852755
delta,4.014423647121578
demand,9.642548239832793
dementia,4.062380900220793
democratic,0.0
demographic,0.6507503870470898
demonstrates,2.256151832400245
dendrite,0.0
dendritic,1.256052868173405
dendrobium,0.0
dengue,3.3447503404611663
dense,0.0
density,0.0
dental,0.6300877097408132
dentin,2.2188833546626694
dentists,0.6484626228151507
denture,5.471114855680709
deoxygenation,0.0
department,0.0
dependence,0.44033113828466075
dependent,0.0
deposited,0.0
deposition,14.78173630733226
deposits,0.0
depression,10.84976251132214
depressive,0.0
deproteinized,0.0
depth,0.0
der,0.0
derivative,0.0
derivatives,0.0
derived,2.668050324082616
dermal,4.8526052672305955
dermatitis,0.0
description,0.0
descriptions,0.0
descriptive,0.0
design,0.0
designed,0.0
designing,2.459121923697262
designs,1.204427674931477
desorption,0.0
destination,0.0
desulfurization,0.0
detachment,0.0
detect,2.590941927588141
detected,4.145680640396829
detecting,6.8190183971561
detection,7.679633004939979
detector,0.0
determinant,0.0
determinants,1.473123926184832
determination,6.162043187331356
determine,0.0
determined,6.052912056380512
determining,0.0
detoxification,0.0
develop,0.0
developed,4.274137914088811
developing,0.0
development,0.0
developmental,0.6960293977884054
developments,10.380093087927875
deviation,0.0
device,5.840904258873118
devices,0.0
dexamethasone,1.1381386521044508
dextran,11.421504628939
dft,0.5097817259443123
diabetes,7.043585119406676
diabetic,0.022140198592812278
diagnose,1.221090781432377
diagnosed,0.0
diagnosing,47.90596002133278
diagnosis,4.191934458838804
diagnostic,3.244200965604289
diagnostics,0.0
diagram,0.0
dialysis,0.05336802377965541
diameter,0.0
diamine,0.0
diamond,4.609669560050054
diarrhea,0.0
diclofenac,46.13446824229232
did,0.0
dielectric,0.0
diesel,0.0
diet,0.0
dietary,3.1581928956883116
diethyl,0.6857297017769894
difference,4.654004032911327
differences,16.1404975995875
different,2.9987692227502043
differential,0.0
differentiate,0.0
differentiation,1.4699618916628228
difficult,0.0
diffuse,12.361584847348402
diffusion,0.0
digestibility,0.8460068639015984
digestion,6.606984282467238
digestive,0.0
digital,0.0
dimensional,0.0
dimensions,0.29329244478817923
dimer,0.0
dimers,0.4120674595901399
dimethyl,5.6065440072106405
dioxide,8.62139600909891
direct,0.7519004376041482
directed,0.0
directions,0.0
directors,3.3181060480955433
disabilities,0.0
disability,0.0
disaster,6.326143259272679
disc,0.0
discharge,12.056307276129829
discourse,0.0
discovery,0.0
discrete,0.0
discrimination,0.0
discussion,0.0
disease,0.0
diseased,2.180457588719235
diseases,9.800245321583382
disilicate,0.0
disk,0.0
dismantling,0.0
disorder,5.523280269936437
disorders,0.0
dispersed,5.931947801640725
dispersion,1.190274584497963
displacement,0.0
display,1.125619006751641
disposable,0.0
disrupted,1.5028863607325131
disruption,0.0
dissection,0.0
disseminated,0.0
dissociation,3.018898752281569
dissolution,3.3567528071729145
dissolved,0.02193340860652028
distal,0.5537276555631835
distance,0.0
distillate,0.0
distillation,0.0
distinct,3.78604851449572
distress,0.34302953618615506
distributed,3.2734177689889172
distribution,0.0
distributions,0.7278095636871246
district,0.0
diverse,2.6404882041092406
diversity,0.0
division,0.0
dna,12.605546691181164
docking,0.0
does,0.0
dog,0.0
dogs,0.0
domain,0.0
domains,0.0
domestic,4.7505814580199335
dominant,0.0
donor,0.0
donors,0.6086244108767443
doped,0.0
doping,0.2414143031272195
doppler,1.4936229187571914
dosage,0.0
dose,0.0
doses,0.4447000113063573
dosimetric,0.0
dosing,0.0
dots,6.280237114699449
double,0.0
downregulation,0.0
downside,10.004775491682066
downstream,1.433785086745969
draft,0.0
drainage,1.1377102378943444
dressing,13.15332745815469
dressings,0.0
dried,0.0
drift,2.4124918516654814
drinking,0.0
drive,0.0
driven,14.746328991921796
driver,10.28796491985983
drivers,0.0
drives,3.070851378530416
driving,0.0
drop,0.14388188110776393
droplet,28.430510204387755
drops,0.0
drought,11.098668318060184
drug,2.9233095440234265
drugs,4.4842708161708345
dry,10.40896233445574
drying,8.986619441827763
dual,0.0
duck,0.6300351382559913
duct,0.6510665189310351
ductal,0.0
durability,3.147362162736954
durable,11.669120124959248
duration,3.7585517700945603
durian,0.0
dust,8.561232426977833
dye,0.0
dyes,0.0
dynamic,0.0
dynamics,1.9367710831428062
dysbiosis,0.0
dysfunction,0.0
dysplasia,0.0
ear,1.4652929778061128
early,1.1060776309187235
earnings,0.0
earth,0.0
earthquake,5.893793142385848
earthworm,0.0
east,0.0
eastern,0.0
eating,0.0
ecg,0.0
ecological,24.821037434535647
ecology,1.0313700575190436
economic,0.0
economy,4.337874113854276
ecosystem,0.0
edge,6.401412194360471
edible,0.9669651413603201
editing,0.0
editorial,0.0
edta,0.0
education,0.0
educational,4.3107234140641975
eeg,28.964052513204745
efavirenz,0.0
effect,0.0
effective,0.0
effectiveness,0.0
effects,0.0
efficacy,0.0
efficiency,1.1986263304260265
efficient,5.242382947807925
efficiently,0.0
effluent,0.0
efl,0.0
egfr,1.5988753788302474
egg,0.0
eggs,2.199634580386461
eggshell,0.0
el,2.2358173252256974
elastic,0.0
elastography,0.0
elderly,0.0
elections,7.723069083570504
elective,0.0
electric,14.831489715412793
electrical,0.0
electrically,0.0
electricity,6.743678045262381
electrocatalyst,0.0
electrocatalysts,7.361869181367804
electrocatalytic,23.725827686476595
electrochemical,15.571726364788931
electrode,10.090884172120838
electrodeposited,0.0
electrodeposition,0.0
electrodes,0.0
electrolysis,1.0766100665902927
electrolyte,13.876673643095463
electrolytes,0.7467964814328992
electromechanical,0.0
electromembrane,10.843329919230724
electron,0.005851447813518602
electronic,0.0
electrospinning,1.6703713332454129
electrospun,3.586303419954371
electrostatic,0.0
elegans,7.383509552817583
element,6.779715098910783
elemental,9.307832543739758
elements,0.0
elephant,0.0
elevated,0.0
elevation,0.0
elicits,0.0
elimination,1.15817254783418
elisa,0.0
elite,0.0
elucidating,5.8230298179274556
elucidation,0.6532242377359322
embedded,1.369221361715834
embeddedness,3.4320673595950626
embedding,0.0
embryos,0.0
emergence,9.314824285610596
emergency,0.0
emerging,25.56459340754668
emission,0.0
emissions,0.0
emotion,8.643825232998756
emotional,0.0
emphasis,0.0
empirical,0.0
employee,0.0
employees,0.0
emulsion,0.0
emulsions,0.0
en,0.0
enabled,2.242229963745425
enables,0.0
enabling,13.454499554837003
enamel,0.0
encapsulated,0.0
encapsulation,0.34720132987252234
encephalitis,1.3342022219241194
encephalopathy,0.0
encoding,0.0
end,0.0
endangered,0.0
endemic,0.0
endocrine,5.042092415289789
endogenous,0.0
endometrial,2.5773848679453266
endophytic,0.0
endoplasmic,4.103529808897506
endoscopic,0.0
endoscopy,0.0
endothelial,0.5978982622028581
endotoxin,14.257656570452681
endurance,0.0
energy,0.0
engagement,0.0
engine,13.42996935311747
engineered,0.0
engineering,1.348473158398844
english,0.0
enhance,0.0
enhanced,0.0
enhancement,0.0
enhances,0.1897140261479959
enhancing,0.0
enriched,10.03810592379106
enrichment,1.4427259817882652
ensemble,0.2561597653701661
enterica,0.0
enterococcus,0.0
enterocytozoon,0.0
enterovirus,14.935575063252355
enterprises,0.0
entrepreneurial,0.0
entrepreneurship,0.2076340169828385
environment,3.270414032714506
environmental,5.649174545853657
environmentally,0.0
environments,0.0
enzymatic,2.491992328930276
enzyme,0.0
enzymes,0.0
epidemic,146.28151555937166
epidemiological,3.8665597104194442
epidemiology,1.6091721576999218
epidermal,0.0
epigenetic,1.6085863735670176
epilepsy,5.184167195908508
epileptic,26.86172731864574
episode,4.053197721602261
episodic,0.6580938975986681
epitaxy,0.0
epithelial,6.572022041736797
epoxidation,0.0
epoxidized,0.0
epoxy,0.7275182302470121
equation,0.0
equations,0.787647324211184
equilibrium,15.188440133044473
equipment,0.0
equity,1.1925865055887108
era,0.0
erosion,0.0
error,0.0
errors,0.0
erythematosus,0.0
escherichia,0.0
esg,3.3394407901049115
esophageal,0.0
essential,8.578977144697078
establishing,4.949511376330758
establishment,0.0
ester,0.0
esterification,9.383106184837558
esters,0.0
estimated,2.5892374291946174
estimating,0.0
estimation,0.0
estrogen,0.0
estuarine,0.0
et,0.0
etching,0.0
ethanol,1.3993991943953004
ethanolic,0.0
ether,0.0
ethical,0.0
ethics,0.11889149018650429
ethnic,0.0
ethyl,0.0
ethylene,1.5102157214438778
eucalyptus,3.444313053926655
european,0.0
evacuation,0.0
evaluate,0.0
evaluating,0.0
evaluation,0.0
evaluations,0.0
event,2.3949787194190724
events,0.0
evidence,0.0
evolution,9.378621979615616
evolutionary,4.186665023042665
ex,0.0
examination,0.0
examining,0.0
example,0.0
excavation,10.981001185352723
excavations,7.862888898235806
exchange,0.0
exchanger,0.0
excision,0.0
excited,0.0
executive,9.857196524329233
exercise,0.0
exercises,0.0
exergy,0.5000112623669042
exerts,0.6804357905530943
exfoliated,0.0
exhibits,0.0
existence,0.0
existing,0.0
exogenous,0.0
exome,0.10843995663875317
expanded,1.562473401454313
expanding,0.5337299366817406
expansion,1.3764025823856083
expectation,0.0
expectations,0.07635609867044728
expenditure,25.494860329531473
experience,0.0
experiences,0.0
experiment,0.0
experimental,0.0
experiments,0.0
expert,0.0
experts,4.047744130891989
explainable,2.5806338572062737
exploiting,0.0
exploration,0.0
exploratory,0.0
exploring,0.0
exponential,5.518977097357559
exposed,0.9514948141338295
exposure,0.4193110981030408
expressing,0.0
expression,0.0
expressions,0.0
extended,3.0182907194199187
extending,7.900649649276729
extension,5.2361878225966
extensive,0.0
external,0.0
extracellular,6.372861524951264
extracorporeal,0.0
extract,0.0
extracted,6.564911857614956
extracting,0.0
extraction,0.0
extracts,0.0
extreme,3.1708415573837505
extremity,0.4017403075779777
extrusion,0.0
eye,0.0
eyelid,0.0
eyes,0.0
fabric,18.061270745281213
fabricated,0.6234552916214714
fabrication,0.0
face,7.65092672779246
facebook,0.0
facet,0.0
facial,0.0
facile,0.0
facilitates,0.6129311911296624
facilitating,1.745254413812401
facilities,2.16031914715034
facility,4.182273534260956
factor,0.0
factorial,0.0
factors,0.0
factory,1.1035082979849633
faecalis,0.0
failed,0.0
failure,0.0
falciparum,0.0
fall,0.0
falls,2.4689914482083974
false,0.0
families,1.0972820575996354
family,3.941720123900877
fang,0.0
far,0.0
farm,5.900338291918944
farmed,1.9547151268825298
farmers,0.0
farming,0.0
farms,0.0
farrowing,1.4865801260319262
fascicularis,0.0
fast,0.06062909534255892
fasting,10.156102331521378
fat,0.0
fatal,0.0
fate,19.37429494975322
fatigue,2.0020876125337135
fattening,0.0
fatty,4.5819993617190535
fault,0.0
fe,0.0
fear,11.77170211832693
feasibility,2.627758820536223
feature,7.003219378253065
features,0.0
febrile,1.2885957769043814
fecal,0.0
feces,0.0
fed,3.756675785226207
feed,0.0
feedback,0.0
feeding,0.0
feedstock,22.62651676531744
feedstocks,0.0
feline,0.0
female,0.0
femoral,0.0
fermentation,0.0
fermentative,0.0
fermented,0.0
fertilizer,0.0
fetal,0.0
fever,6.132656993725126
fiber,6.123582177322581
fibers,0.4950899461324598
fibre,8.433086414767883
fibrillation,7.092954471765252
fibrin,0.0
fibroblast,0.0
fibroblasts,5.063252315506296
fibroin,0.0
fibrosis,5.092516299920129
fibrous,1.3567226866249633
field,0.0
fields,0.0
filled,0.0
filler,0.0
fillers,1.9952480025308679
film,10.744431435743815
films,0.0
filter,0.0
filtering,3.880542932055318
filtration,0.0
final,0.0
financial,0.0
finding,0.0
findings,0.0
fine,0.7393514738124063
finger,0.0
finite,0.0
firm,0.0
firms,0.0
fish,34.05185146821062
fistula,0.0
fitness,0.0
fixation,3.73958600823149
fixed,2.2277941758029134
flame,0.0
flap,1.4022727830191133
flavobacterium,0.0
flavonoids,2.212729573355452
flexibility,1.8372819702553052
flexible,1.3033329319726976
flexural,0.0
flies,0.0
flipped,0.7165052046485273
floating,0.0
flood,0.0
flooding,5.469079278863806
floor,0.22261689096613016
flour,0.0
flow,3.2963144474203703
flower,0.4197169663645405
flows,3.905944006241367
flue,0.0
fluid,0.0
fluidized,1.0722403553221838
fluorescence,3.280544127173397
fluorescent,2.2323619730636595
fluoride,0.0
fluorometric,8.355153357971547
flux,0.0
fly,10.498901331439306
foam,2.337772539536988
foams,0.0
focal,0.0
focus,0.0
fold,2.010716738407049
follicular,6.155204444268772
followed,0.6146494473317264
following,0.0
food,6.373163381837135
foods,0.0
foot,0.6484461076699042
football,0.0
foramen,7.803567057063306
force,0.0
forces,0.0
forecast,2.4361581107834773
forecasting,0.0
foreign,1.470198504873408
forensic,2.8870185778883295
forest,0.0
form,0.0
formal,0.0
formaldehyde,0.0
formation,0.0
formic,0.0
forming,0.0
forms,0.0
formula,0.0
formulas,0.9711569535014164
formulation,0.0
formulations,0.0
forward,0.0
fosfomycin,5.797128925705871
fostering,0.0
fouling,1.2931187573993521
foundation,7.03121601308885
foundations,1.902652541643718
fraction,8.629565178392445
fractional,0.20740006601125852
fractionation,5.006262878292713
fractions,0.0
fracture,0.0
fragment,0.0
frame,3.8833947288066484
framework,1.3914788103692255
frameworks,28.165991253229205
free,0.0
freezing,0.0
frequency,0.0
fresh,0.0
freshwater,0.29148123203551085
friendly,0.0
frontal,0.0
frozen,0.0
frp,1.704042777478319
fructooligosaccharides,7.286948604166528
fructose,0.0
fruit,11.873752520066894
fruits,0.0
fuel,14.13278067817834
fuels,0.0
fully,7.8383714555260715
function,0.0
functional,0.0
functionality,7.269050248049847
functionalization,9.64698715056768
functionalized,0.0
functions,0.0
fundamental,0.6039246808102807
fungal,2.6017268219241854
fungi,0.0
fungus,0.0
furfural,0.0
furfuryl,5.123855020833787
fused,12.939278887380278
fusion,0.59073143900481
future,0.0
fuzzy,0.8817809516594052
gaas,0.0
gain,0.0
gait,2.057054016325569
gallbladder,4.126644424429891
game,0.0
games,0.0
gaming,0.0
gamma,9.777539386425413
ganglion,0.0
gap,0.0
gaps,0.0
garcinia,1.9412896079570705
gas,0.9001067623966976
gases,0.0
gasification,18.51837120417801
gasifier,3.294588560508742
gastric,0.0
gastroenteritis,0.0
gastroesophageal,0.0
gastrointestinal,0.0
gauged,0.0
gaussian,0.0
gel,1.549440544433761
gelatin,0.0
gelation,5.031349912193215
gender,1.500239167746984
gene,1.4978991630472427
genera,0.0
general,0.0
generalization,0.0
generalized,1.5176325204574799
generated,0.0
generating,0.0
generation,3.7113248891627943
generations,3.0489467911092283
generative,4.95787104316987
generator,0.0
genes,45.825276781081776
genetic,0.539594261424412
genistein,0.0
genital,1.5575591916077545
genome,0.0
genomic,0.0
genotype,1.3388256337387439
genotypes,3.232755094142167
genotypic,0.0
genotyping,1.1213928288020654
genus,0.0
geochemical,0.0
geochemistry,0.9579752299811046
geographic,0.27618127912573887
geographical,0.0
geometry,0.0
geopolymer,14.786116522191863
geosynthetic,4.871235383506373
geriatric,0.0
germ,0.0
gestation,1.934401494362589
gestational,0.0
giant,0.0
gingival,0.0
gis,3.7654163305848387
gland,2.222225573630318
glands,0.13004569898019466
glass,0.0
glaucoma,0.48024607438621814
global,11.255256348440808
globba,0.0
glomerular,2.797486384965915
glove,0.0
glucose,0.0
glutamate,0.0
glutathione,9.252737332248024
glycation,1.9231180582445522
glycemic,5.945147704209866
glycerol,0.0
glycogen,2.8440235808996333
glycosides,0.7124590643034414
gnss,0.0
goal,0.0
goals,0.0
goat,0.0
goats,6.443998037453786
going,1.6988224368421827
gold,7.245198479536016
gonadal,0.0
good,0.0
google,0.8181542446873313
governance,0.0
government,0.0
gps,0.0
grade,6.132509132674685
graded,0.0
gradient,0.0
graduate,0.0
graft,0.0
grafted,0.0
grafting,0.7537673967781555
grain,1.5317022407407164
granular,0.43111212751209904
graph,0.0
graphene,16.048422553777684
graphite,6.233547055597704
graphitic,13.61674915784992
graphs,0.0
grasping,0.0
grass,0.7655709700709026
gravitational,0.0
gravity,5.402188322392103
great,0.0
greater,0.0
green,5.99979619599353
greenhouse,0.0
grid,0.0
grip,0.19370827980770713
ground,8.404007164511928
groundwater,2.3007451674466384
group,0.0
groups,0.0
growing,0.0
grown,0.0
growth,0.0
guava,2.9731187977054634
guidance,0.0
guide,0.0
guided,1.5226189732238202
guideline,0.0
guidelines,0.0
gulf,0.6185743567168492
gut,20.950547816716245
gynecologic,0.0
habitat,0.0
habitats,0.0
haemophilia,0.0
hair,5.470705388310115
halophilic,0.0
halothece,0.0
halotolerant,0.0
hand,0.0
happiness,0.0
harboring,0.0
hard,0.0
hardness,1.0075658368487688
harvesting,2.3109668798022556
having,0.0
hazard,10.852048909935114
hazardous,0.0
hazards,0.994841842608108
hbv,0.0
hcv,0.0
head,1.5232385651222682
healing,15.750330082225107
health,0.0
healthcare,4.408585321141895
healthy,2.8440926481005806
hearing,1.0899225183972434
heart,0.0
heartwood,0.0
heat,0.0
heating,0.0
heavy,0.0
height,0.0
helicobacter,0.98942417221002
hematological,0.0
hematopoietic,0.0
hemodiafiltration,0.0
hemodialysis,0.0
hemodynamic,0.0
hemoglobin,0.0
hemoperfusion,3.371459255437817
hemorrhagic,0.0
hemostatic,0.0
hen,0.0
hepatic,0.0
hepatitis,0.0
hepatocellular,0.0
herbal,0.0
hereditary,0.0
heritage,14.769825042169119
herpesvirus,0.0
heterogeneity,0.0
heterogeneous,0.0
heterologous,0.0
heterostructure,1.4632902016934566
heterostructures,8.97356088796867
heterozygous,0.0
hexavalent,0.0
hidden,0.48908353235692337
hierarchical,6.256024575085731
hierarchy,0.0
high,3.741935179209609
higher,1.2314737990432316
highly,9.764645907474142
hip,0.0
hippocampal,2.975540209968698
hippocampus,0.5972299273116715
histological,0.0
histology,0.0
histone,1.640287528259103
histopathological,0.0
histopathology,0.0
historical,0.0
history,4.990595512428478
hiv,0.0
hole,0.0
holes,8.262318610788311
hollow,1.7862408798129592
holocene,0.21870650513985798
holographic,0.0
home,0.0
homeostasis,35.14144871712962
honey,0.0
honeybee,0.0
hong,0.0
horizontal,0.0
hormone,3.797657901488898
hormones,0.0
hospital,0.0
hospitalization,0.0
hospitalized,1.9475680337777008
hospitals,14.890458888377669
host,0.0
hostile,4.846529713579896
hot,0.0
hotel,0.0
house,1.9058515726388436
household,0.0
housing,1.0228997060115175
hpv,0.0
human,0.0
humans,3.3505862917576428
husk,4.91046725785824
hyacinth,1.2973128898909714
hyaluronic,0.0
hybrid,5.1834602765781295
hybridization,1.030869243052682
hydatidiform,0.0
hydrate,10.414308493628528
hydrocarbon,0.0
hydrocarbons,1.4068924990472156
hydrodeoxygenation,11.348350939642208
hydrodynamic,0.0
hydrodynamics,4.955063841617894
hydrogel,1.6059248127769532
hydrogels,0.0
hydrogen,23.451196064060255
hydrogenation,8.62210895088079
hydrogenolysis,0.41507364508390754
hydrolysate,0.0
hydrolysates,0.8317832068578687
hydrolysis,0.0
hydrophila,11.159390893518442
hydrophilic,0.0
hydrophobic,5.8156741064440105
hydropower,0.0
hydrothermal,11.38776699361003
hydroxide,1.9534716432900607
hydroxides,9.804584479273208
hydroxyapatite,6.598448925225835
hygiene,0.0
hypersensitivity,0.0
hypertension,0.0
hypertensive,0.0
hypertrophic,0.0
hypertrophy,0.0
hypomethylation,0.0
hypoxia,0.0
ideal,1.3976905675249722
identification,0.4733143070380571
identified,1.430177556172965
identifies,0.0
identify,0.0
identifying,0.0
identity,0.0
idiopathic,0.0
igg,0.0
igm,0.0
ii,0.0
iii,0.0
ill,0.0
illness,4.490450812637358
image,0.0
imagery,3.202971173428511
images,0.0
imaging,0.0
imbalance,1.2272950501094038
imidazolate,0.0
immature,6.467974861179741
immediate,0.0
immersion,3.898361665896951
immobilization,0.0
immobilized,0.0
immune,41.49690054663816
immunity,5.891086029972217
immunization,0.0
immunoassay,0.0
immunodeficiency,0.0
immunofluorescence,0.0
immunogenicity,7.126392012824385
immunoglobulin,0.0
immunohistochemical,0.0
immunohistochemistry,3.1427969965728764
immunological,0.0
immunomodulation,1.2490282461388822
immunomodulatory,0.0
immunosensor,11.822285688843506
immunosorbent,64.90754102944926
immunotherapy,0.0
impact,1.5166042557362662
impacts,0.0
impaired,0.0
impairment,3.1504265702026197
impairments,2.1312607807037587
impedance,0.0
imperfecta,0.0
implant,7.223299867692042
implantable,3.798089026399062
implantation,4.336779247809985
implementation,0.0
implementing,0.0
implication,0.0
implications,0.0
importance,0.0
important,0.0
imprinted,2.9689210802528003
improve,0.0
improved,7.596706680211046
improvement,0.0
improves,0.0
improving,51.18000203497778
impurities,0.0
inactivated,3.1946936991464496
inactivation,0.0
incidence,0.0
incident,0.0
including,8.597892329922143
inclusion,0.0
income,0.0
incorporated,0.0
incorporating,8.910048857248842
incorporation,0.0
increase,2.655495498386878
increased,1.0302809360474074
increases,0.15797476428564983
increasing,8.11707265431129
incremental,0.0
incubation,0.0
independence,1.056759968325317
independent,7.412541118398354
index,0.0
india,3.5099080469672606
indian,1.6499771756771395
indica,0.0
indication,0.0
indicator,0.0
indicators,0.2785271118080016
indices,6.7610599498995
indigenous,0.0
indirect,0.0
individual,0.0
individuals,0.0
indochina,6.2078126594619745
indonesia,0.0
indonesian,4.95462943372099
indoor,2.0612486298383996
induce,0.8033927220684507
induced,0.0
induces,0.0
inducing,0.43836479222532887
induction,0.0
industrial,0.0
industries,0.0
industry,9.679244544634512
inequality,7.029115107295784
infant,0.0
infants,0.0
infarction,6.919907709861283
infected,0.0
infection,0.0
infections,0.0
infectious,0.0
inference,0.0
inferior,0.0
inferred,1.3814061743524761
infiltration,14.134914848477173
inflammation,6.8384595202158
inflammatory,12.673535604839538
inflation,11.238517912349058
influence,0.0
influences,0.0
influencing,9.151474461110142
influenza,0.0
informal,0.0
information,0.0
infrared,0.0
infrastructure,1.6209032304861604
infusion,0.0
ingestion,0.0
ingredients,0.0
inhibit,0.0
inhibited,0.60188843846605
inhibiting,0.0
inhibition,0.0
inhibitor,0.0
inhibitors,0.0
inhibitory,1.5055484624921103
inhibits,0.0
initial,2.7585306635414457
initiation,5.4079327249902756
initiative,0.0
initio,4.5304819531265945
injectable,10.275529200183039
injection,0.0
injections,1.6555316578370936
injuries,0.0
injury,5.358698583300943
ink,3.0897304457664947
inland,0.874723513082581
innate,0.0
inner,0.0
innovation,0.8819830399359047
innovative,0.0
innovativeness,0.4054211981437592
inorganic,0.0
input,0.0
inputs,2.4595809704935325
insertion,9.345433749097992
inside,0.0
insidiosum,0.20382315081954644
insight,4.507940214384471
insights,8.464648570774914
inspection,0.0
instability,0.0
installation,0.0
institutional,0.0
instruction,0.0
instructional,0.0
instrument,1.5944995964382036
insulin,0.0
insurance,2.457023589577252
intake,0.0
integer,0.0
integrated,0.0
integrating,0.0
integration,13.562495237517897
integrative,0.0
integrin,7.050556088369154
integrity,1.3294352369003914
intelligence,2.7026454198298366
intelligent,12.057661674835366
intensified,0.0
intensity,0.0
intensive,0.8457985507427984
intention,6.856180606324874
intentions,4.668654748925557
interacting,0.20758523495725903
interaction,2.7726463806605004
interactions,0.0
interactive,36.40318359998622
interbody,4.7153516256766315
interconnected,0.0
interface,0.0
interfacial,18.447967684753557
interferon,0.0
intergenerational,0.0
interleukin,0.0
intermediate,1.7787835839587776
intermittent,9.774104717474682
internal,0.0
international,0.0
internet,10.617900294942565
interplay,11.487689533610055
interpretation,0.0
interrogans,0.0
interstitial,3.7407870494988757
interval,2.2652400391154863
intervention,17.726423955513123
interventions,7.228068679441029
intestinal,6.1815912403333355
intracellular,0.49428243545158645
intracranial,0.0
intradermal,2.545239795991789
intramuscular,0.5516880189091712
intranasal,0.0
intraocular,0.0
intraoperative,0.6502566400640064
intravenous,1.41224984597994
intrinsic,4.467286272667139
introducing,0.0
introduction,0.0
intrusion,0.8027953731453012
intubation,0.0
inulosucrase,0.0
invasion,4.296290092382134
invasive,0.0
inventory,0.0
inversion,0.2338258875411876
inverted,0.0
inverters,0.0
investigating,3.622087193442354
investigation,0.0
investigations,0.0
investment,0.0
involved,0.0
involvement,3.6388452805383964
iodide,0.7322136837938179
ion,5.413714228630377
ionic,4.374719084592803
ionomer,0.0
ions,0.0
iot,0.3779264926155402
iron,0.0
irradiation,0.0
irrigation,5.100229861993871
irritable,0.0
ischemic,0.0
islamic,7.039486401715986
islands,0.0
isogeometric,2.91003714242589
isolate,0.0
isolated,0.0
isolates,0.0
isolation,0.0
isothermal,0.8876965849410499
isotropic,2.1004303825405586
issue,0.0
issues,0.0
item,0.2644225287322385
iterative,0.0
iv,0.0
janus,3.3976775669619674
japan,3.072555220181619
japanese,0.0
jatropha,4.773209374786112
jaw,0.8589502635227853
jet,0.0
job,0.0
